DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
TOLIMA,ANZOÁTEGUI,73043000,NO REPORTA,16/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COELLO,73200000,ARMA DE FUEGO,17/09/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,CAJAMARCA,73124000,ARMA BLANCA / CORTOPUNZANTE,17/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,CANDELARIA,08141000,NO REPORTA,17/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,TOLÚ VIEJO,70823000,NO REPORTA,17/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,ITAGUI,05360000,ARMA DE FUEGO,19/09/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CASANARE,TRINIDAD,85430000,NO REPORTA,19/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,NO REPORTA,19/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,20/09/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,DUITAMA,15238000,NO REPORTA,20/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,OVEJAS,70508000,NO REPORTA,20/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,HONDA,73349000,NO REPORTA,20/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ (CT),73001000,NO REPORTA,20/09/2011,NO REPORTA,NO REPORTA,HURTO ABIGEATO,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,21/09/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CAUCA,ROSAS,19622000,ARMA DE FUEGO,21/09/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,SOGAMOSO,15759000,NO REPORTA,21/09/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,CARTAGENA DEL CHAIRÁ,18150000,NO REPORTA,21/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,BARRANCA DE UPÍA,50110000,NO REPORTA,21/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,NO REPORTA,21/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,2
TOLIMA,MARIQUITA,73443000,NO REPORTA,21/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,22/09/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SASAIMA,25718000,NO REPORTA,22/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,ANSERMA,17042000,ARMA DE FUEGO,23/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,NO REPORTA,23/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CIÉNAGA,47189000,NO REPORTA,23/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,TULUÁ,76834000,NO REPORTA,23/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,VENTAQUEMADA,15861000,NO REPORTA,24/09/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,CUBARRAL,50223000,NO REPORTA,24/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,CUMARAL,50226000,NO REPORTA,24/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,NO REPORTA,24/09/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,25/09/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLÁNTICO,REPELÓN,08606000,ARMA BLANCA / CORTOPUNZANTE,25/09/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,26/09/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
BOYACÁ,VENTAQUEMADA,15861000,NO REPORTA,26/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,NO REPORTA,26/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,27/09/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLÁNTICO,GALAPA,08296000,ARMA DE FUEGO,27/09/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CESAR,LA GLORIA,20383000,ARMA DE FUEGO,27/09/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,BELÉN,15087000,NO REPORTA,27/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,FORTUL,81300000,ARMA DE FUEGO,28/09/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,28/09/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,28/09/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,28/09/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,BUGALAGRANDE,76113000,ARMA DE FUEGO,28/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013000,NO REPORTA,28/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,NO REPORTA,28/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,29/09/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,29/09/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
TOLIMA,MARIQUITA,73443000,NO REPORTA,29/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,29/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,30/09/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,PUERTO RONDÓN,81591000,NO REPORTA,30/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,PUEBLO BELLO,20570000,NO REPORTA,30/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,NO REPORTA,30/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COELLO,73200000,NO REPORTA,30/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COYAIMA,73217000,NO REPORTA,30/09/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,1/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CAQUETÁ,VALPARAÍSO,18860000,ARMA DE FUEGO,1/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,VILLAVIEJA,41872000,NO REPORTA,1/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,RESTREPO,50606000,NO REPORTA,1/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,SANDONÁ,52683000,NO REPORTA,1/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,2/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,2/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
MAGDALENA,PLATO,47555000,ARMA DE FUEGO,2/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,TUTA,15837000,NO REPORTA,2/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250000,NO REPORTA,2/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,NO REPORTA,2/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,FLORIDA,76275000,NO REPORTA,2/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SABANETA,05631000,ARMA DE FUEGO,3/10/2011,FEMENINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,3/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,TENZA,15798000,NO REPORTA,3/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PUEBLO RICO,66572000,NO REPORTA,3/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN PEDRO,70717000,NO REPORTA,3/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,4/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/10/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,2
BOYACÁ,CÓMBITA,15204000,ARMA BLANCA / CORTOPUNZANTE,4/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TRINIDAD,85430000,NO REPORTA,4/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CALDAS,05129000,ARMA DE FUEGO,5/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,SABANETA,05631000,ARMA DE FUEGO,5/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,5/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CESAR,LA JAGUA DE IBIRICO,20400000,ARMA DE FUEGO,5/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,5/10/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
MAGDALENA,ARACATACA,47053000,ARMA DE FUEGO,5/10/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
BOYACÁ,SOCOTÁ,15755000,NO REPORTA,5/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,NO REPORTA,5/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,PAJARITO,15518000,ARMA DE FUEGO,6/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,PAJARITO,15518000,ARMA DE FUEGO,6/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,FIRAVITOBA,15272000,NO REPORTA,6/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,6/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,GUADALAJARA DE BUGA,76111000,NO REPORTA,6/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,7/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,ITAGUI,05360000,ARMA DE FUEGO,7/10/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,7/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHÍA,25175000,NO REPORTA,7/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO (CT),70001000,NO REPORTA,7/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ (CT),73001000,NO REPORTA,7/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,ZARZAL,76895000,NO REPORTA,7/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,LEJANÍAS,50400000,NO REPORTA,8/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,NO REPORTA,8/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,CALDAS,15131000,NO REPORTA,9/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,CUMARAL,50226000,NO REPORTA,9/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,HONDA,73349000,NO REPORTA,9/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PIEDRAS,73547000,NO REPORTA,9/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,10/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,10/10/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CAQUETÁ,EL PAUJIL,18256000,ARMA BLANCA / CORTOPUNZANTE,10/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,RIONEGRO,68615000,ARMA BLANCA / CORTOPUNZANTE,10/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MAGANGUÉ,13430000,NO REPORTA,10/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,11/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/10/2011,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CASANARE,OROCUÉ,85230000,ARMA BLANCA / CORTOPUNZANTE,11/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA GLORIA,20383000,NO REPORTA,11/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,EL ROSAL,25260000,NO REPORTA,11/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GARZÓN,41298000,NO REPORTA,11/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,12/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,12/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,12/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SIMIJACA,25745000,NO REPORTA,12/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,NO REPORTA,12/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,GUAVATÁ,68324000,NO REPORTA,12/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ (CT),73001000,NO REPORTA,12/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060000,ARMA DE FUEGO,13/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,13/10/2011,FEMENINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE,RESTREPO,76606000,ARMA DE FUEGO,13/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,ITAGUI,05360000,CONTUNDENTES,13/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CAQUETÁ,BELÉN DE LOS ANDAQUIES,18094000,ARMA BLANCA / CORTOPUNZANTE,13/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
PUTUMAYO,MOCOA (CT),86001000,ARMA BLANCA / CORTOPUNZANTE,13/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CURUMANÍ,20228000,NO REPORTA,13/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITALITO,41551000,NO REPORTA,13/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,RÍO DE ORO,20614000,ARMA DE FUEGO,14/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,14/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CASANARE,TAURAMENA,85410000,ARMA BLANCA / CORTOPUNZANTE,14/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUACHICA,20011000,NO REPORTA,14/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,VILLANUEVA,44874000,NO REPORTA,14/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,LANDÁZURI,68385000,ARMA BLANCA / CORTOPUNZANTE,15/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,SIMITÍ,13744000,NO REPORTA,15/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,ARCABUCO,15051000,NO REPORTA,15/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081000,NO REPORTA,15/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,VÉLEZ,68861000,NO REPORTA,15/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,SABANALARGA,08638000,ARMA BLANCA / CORTOPUNZANTE,16/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,17/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,RONDÓN,15621000,NO REPORTA,17/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,SOGAMOSO,15759000,NO REPORTA,17/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LÓPEZ,50573000,NO REPORTA,17/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,ARBOLEDA,52051000,NO REPORTA,17/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,IMUÉS,52354000,NO REPORTA,17/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,18/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PUERTO WILCHES,68575000,NO REPORTA,18/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ (CT),73001000,NO REPORTA,18/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,MALAMBO,08433000,ARMA DE FUEGO,19/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,19/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,20/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,20/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,21/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
NORTE DE SANTANDER,LA ESPERANZA,54385000,ARMA DE FUEGO,21/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,SABANALARGA,08638000,NO REPORTA,21/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,NO REPORTA,21/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,BARBOSA,05079000,ARMA DE FUEGO,22/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,22/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,22/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,22/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,22/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CASANARE,TAURAMENA,85410000,ARMA BLANCA / CORTOPUNZANTE,22/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,NO REPORTA,22/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,ARMA BLANCA / CORTOPUNZANTE,23/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,SABOYÁ,15632000,NO REPORTA,23/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,24/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,24/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
META,ACACÍAS,50006000,NO REPORTA,24/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,25/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,25/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,ALDANA,52022000,NO REPORTA,25/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SABANETA,05631000,ARMA DE FUEGO,26/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
GUAJIRA,VILLANUEVA,44874000,ARMA BLANCA / CORTOPUNZANTE,26/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,26/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,27/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,MOSQUERA,25473000,NO REPORTA,27/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,HONDA,73349000,ARMA DE FUEGO,28/10/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
NARIÑO,PASTO (CT),52001000,NO REPORTA,28/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
HUILA,PITALITO,41551000,ARMA DE FUEGO,28/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,SOGAMOSO,15759000,NO REPORTA,28/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PAICOL,41518000,NO REPORTA,28/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,VILLAVIEJA,41872000,NO REPORTA,28/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,NO REPORTA,28/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,29/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,AGUSTÍN CODAZZI,20013000,NO REPORTA,29/10/2011,FEMENINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,VILLANUEVA,44874000,NO REPORTA,29/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MARIQUITA,73443000,NO REPORTA,29/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250000,NO REPORTA,30/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,VILLANUEVA,85440000,NO REPORTA,30/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,31/10/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,31/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,LA PLATA,41396000,NO REPORTA,31/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITAL,41548000,NO REPORTA,31/10/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,URIBE,50370000,NO REPORTA,1/11/2011,MASCULINO,ADULTOS,HURTO ABIGEATO,2
ANTIOQUIA,ITAGUI,05360000,ARMA DE FUEGO,2/11/2011,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,2/11/2011,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
