DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
BOYACA,PAIPA,15516,SIN EMPLEO DE ARMAS,1/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,VICTORIA,17867,SIN EMPLEO DE ARMAS,1/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,PUERTO RICO,18592,SIN EMPLEO DE ARMAS,1/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132,SIN EMPLEO DE ARMAS,1/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,OVEJAS,70508,SIN EMPLEO DE ARMAS,1/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SOLEDAD,8758,ARMA DE FUEGO,2/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CAUCA,PUERTO TEJADA,19573,ARMA DE FUEGO,2/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,2/04/2013,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,2
MAGDALENA,FUNDACIÓN,47288,ARMA DE FUEGO,2/04/2013,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
MAGDALENA,SANTA MARTA,47001,ARMA DE FUEGO,2/04/2013,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
LA GUAJIRA,VILLANUEVA,44874,ARMA BLANCA / CORTOPUNZANTE,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,LÉRIDA,73408,ARMA BLANCA / CORTOPUNZANTE,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PIEDRAS,73547,ARMA BLANCA / CORTOPUNZANTE,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SAN VICENTE DE CHUCURÍ,68689,ARMA DE FUEGO,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA,23001,NO REPORTADO,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,LÉRIDA,73408,NO REPORTADO,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,SAN JUAN NEPOMUCENO,13657,SIN EMPLEO DE ARMAS,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CERETÉ,23162,SIN EMPLEO DE ARMAS,2/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,3/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,JUAN DE ACOSTA,8372,SIN EMPLEO DE ARMAS,3/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SOCHA,15757,SIN EMPLEO DE ARMAS,3/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,FLORENCIA,18001,SIN EMPLEO DE ARMAS,3/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN DIEGO,20750,SIN EMPLEO DE ARMAS,3/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,SANTA ROSA DE CABAL,66682,SIN EMPLEO DE ARMAS,3/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,DON MATIAS,5237,ARMA DE FUEGO,4/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CAUCA,GUACHENE,19300,ARMA BLANCA / CORTOPUNZANTE,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,TOTORÓ,19824,ARMA BLANCA / CORTOPUNZANTE,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOJACÁ,25099,NO REPORTADO,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHOCONTÁ,25183,SIN EMPLEO DE ARMAS,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SUAITA,68770,SIN EMPLEO DE ARMAS,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN BENITO ABAD,70678,SIN EMPLEO DE ARMAS,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN ONOFRE,70713,SIN EMPLEO DE ARMAS,4/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,GUACHENE,19300,ARMA DE FUEGO,5/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CAUCA,SANTANDER DE QUILICHAO,19698,ARMA DE FUEGO,5/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,SANTO TOMAS,8685,ARMA BLANCA / CORTOPUNZANTE,5/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,VILLAMARÍA,17873,ARMA BLANCA / CORTOPUNZANTE,5/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ROVIRA,73624,ARMA DE FUEGO,5/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,5/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,2
HUILA,BARAYA,41078,SIN EMPLEO DE ARMAS,5/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN ONOFRE,70713,SIN EMPLEO DE ARMAS,5/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,VENADILLO,73861,SIN EMPLEO DE ARMAS,5/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,6/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,6/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,6/04/2013,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
MAGDALENA,PIVIJAY,47551,ARMA BLANCA / CORTOPUNZANTE,6/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,NO REPORTADO,6/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560,SIN EMPLEO DE ARMAS,6/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689,SIN EMPLEO DE ARMAS,6/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO,70001,SIN EMPLEO DE ARMAS,6/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ATACO,73067,SIN EMPLEO DE ARMAS,6/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,HONDA,73349,SIN EMPLEO DE ARMAS,6/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ALVARADO,73026,ARMA DE FUEGO,7/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,BELLO,5088,NO REPORTADO,7/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,LÉRIDA,73408,ARMA BLANCA / CORTOPUNZANTE,7/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,SAHAGÚN,23660,NO REPORTADO,7/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,SAN PELAYO,23686,NO REPORTADO,7/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,MANATÍ,8436,SIN EMPLEO DE ARMAS,7/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SANTANDER DE QUILICHAO,19698,SIN EMPLEO DE ARMAS,7/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,MAICAO,44430,SIN EMPLEO DE ARMAS,7/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,EL ROBLE,70233,SIN EMPLEO DE ARMAS,7/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ,73001,SIN EMPLEO DE ARMAS,7/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,TAME,81794,ARMA DE FUEGO,8/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
HUILA,PITALITO,41551,SIN EMPLEO DE ARMAS,8/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COYAIMA,73217,SIN EMPLEO DE ARMAS,8/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319,SIN EMPLEO DE ARMAS,8/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,CAICEDONIA,76122,SIN EMPLEO DE ARMAS,8/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,9/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,BUGALAGRANDE,76113,ARMA DE FUEGO,9/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,MALAMBO,8433,ARMA DE FUEGO,9/04/2013,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CÓRDOBA,TIERRALTA,23807,NO REPORTADO,9/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638,SIN EMPLEO DE ARMAS,9/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,DUITAMA,15238,SIN EMPLEO DE ARMAS,9/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,MANIZALES,17001,SIN EMPLEO DE ARMAS,9/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,SIN EMPLEO DE ARMAS,9/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,LÍBANO,73411,SIN EMPLEO DE ARMAS,9/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,GIRARDOTA,5308,ARMA DE FUEGO,10/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,SABANETA,5631,ARMA DE FUEGO,10/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,CANDELARIA,8141,ARMA DE FUEGO,10/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
SUCRE,SINCELEJO,70001,ARMA DE FUEGO,10/04/2013,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CALDAS,NEIRA,17486,ARMA BLANCA / CORTOPUNZANTE,10/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,RIOHACHA,44001,ARMA BLANCA / CORTOPUNZANTE,10/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GIRARDOT,25307,ARMA DE FUEGO,10/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,ANGOSTURA,5038,SIN EMPLEO DE ARMAS,10/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CIÉNAGA,47189,SIN EMPLEO DE ARMAS,10/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655,SIN EMPLEO DE ARMAS,10/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ALPUJARRA,73024,SIN EMPLEO DE ARMAS,10/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,FONSECA,44279,ARMA BLANCA / CORTOPUNZANTE,11/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,PUEBLORRICO,5576,SIN EMPLEO DE ARMAS,11/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,AQUITANIA,15047,SIN EMPLEO DE ARMAS,11/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,11/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,SAPUYES,52720,SIN EMPLEO DE ARMAS,11/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081,SIN EMPLEO DE ARMAS,11/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,SARAVENA,81736,ARMA DE FUEGO,12/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,BELLO,5088,CONTUNDENTES,12/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,PUERTO BERRIO,5579,NO REPORTADO,12/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,SANTA LUCÍA,8675,SIN EMPLEO DE ARMAS,12/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,SAN JACINTO,13654,SIN EMPLEO DE ARMAS,12/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,DUITAMA,15238,SIN EMPLEO DE ARMAS,12/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SAN MIGUEL DE SEMA,15676,SIN EMPLEO DE ARMAS,12/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LÓPEZ,50573,SIN EMPLEO DE ARMAS,12/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SAN LUIS,73678,SIN EMPLEO DE ARMAS,12/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,VILLAHERMOSA,73870,SIN EMPLEO DE ARMAS,12/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,GALERAS,70235,ARMA DE FUEGO,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524,NO REPORTADO,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,VALPARAÍSO,18860,SIN EMPLEO DE ARMAS,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUACHICA,20011,SIN EMPLEO DE ARMAS,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CHINÚ,23182,SIN EMPLEO DE ARMAS,13/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,COGUA,25200,SIN EMPLEO DE ARMAS,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,ZIPAQUIRA,25899,SIN EMPLEO DE ARMAS,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COROZAL,70215,SIN EMPLEO DE ARMAS,13/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,MUTISCUA,54480,ARMA BLANCA / CORTOPUNZANTE,14/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COROZAL,70215,ARMA BLANCA / CORTOPUNZANTE,14/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555,NO REPORTADO,14/04/2013,NO REPORTADO,NO REPORTADO,HURTO ABIGEATO,1
BOYACA,TUNJA,15001,SIN EMPLEO DE ARMAS,14/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,VALPARAÍSO,18860,SIN EMPLEO DE ARMAS,14/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITÁN,50568,SIN EMPLEO DE ARMAS,14/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,SIN EMPLEO DE ARMAS,14/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN MARCOS,70708,SIN EMPLEO DE ARMAS,14/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,15/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SUCRE,SINCÉ,70742,ARMA BLANCA / CORTOPUNZANTE,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,MORALES,19473,ARMA DE FUEGO,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,CIMITARRA,68190,NO REPORTADO,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,BARANOA,8078,SIN EMPLEO DE ARMAS,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUACHICA,20011,SIN EMPLEO DE ARMAS,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CHINÚ,23182,SIN EMPLEO DE ARMAS,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ORTEGA,73504,SIN EMPLEO DE ARMAS,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PURIFICACIÓN,73585,SIN EMPLEO DE ARMAS,15/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SOPETRAN,5761,ARMA DE FUEGO,16/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
MAGDALENA,TENERIFE,47798,ARMA BLANCA / CORTOPUNZANTE,16/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,MANATÍ,8436,SIN EMPLEO DE ARMAS,16/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SABOYÁ,15632,SIN EMPLEO DE ARMAS,16/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,SIN EMPLEO DE ARMAS,16/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,2
SUCRE,COLOSÓ,70204,SIN EMPLEO DE ARMAS,16/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,NEIRA,17486,ARMA DE FUEGO,17/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACA,PUERTO BOYACÁ,15572,NO REPORTADO,17/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,17/04/2013,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
TOLIMA,ALVARADO,73026,ARMA BLANCA / CORTOPUNZANTE,17/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VICHADA,PUERTO CARREÑO,99001,NO REPORTADO,17/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CHIMA,23168,SIN EMPLEO DE ARMAS,17/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCANCIPÁ,25817,SIN EMPLEO DE ARMAS,17/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,PAMPLONA,54518,SIN EMPLEO DE ARMAS,17/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,GÉNOVA,63302,SIN EMPLEO DE ARMAS,17/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,DAGUA,76233,ARMA DE FUEGO,18/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,MANATÍ,8436,SIN EMPLEO DE ARMAS,18/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SOGAMOSO,15759,SIN EMPLEO DE ARMAS,18/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SANTANDER DE QUILICHAO,19698,SIN EMPLEO DE ARMAS,18/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CHINÚ,23182,SIN EMPLEO DE ARMAS,18/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,BELLO,5088,CONTUNDENTES,19/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,GIRARDOTA,5308,CONTUNDENTES,19/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
LA GUAJIRA,BARRANCAS,44078,ARMA BLANCA / CORTOPUNZANTE,19/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,RIONEGRO,5615,SIN EMPLEO DE ARMAS,19/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,CAMPO DE LA CRUZ,8137,SIN EMPLEO DE ARMAS,19/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CHINÚ,23182,SIN EMPLEO DE ARMAS,19/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITÁN,50568,SIN EMPLEO DE ARMAS,19/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,AMBALEMA,73030,SIN EMPLEO DE ARMAS,19/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,BUGALAGRANDE,76113,SIN EMPLEO DE ARMAS,19/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SANTO TOMAS,8685,ARMA DE FUEGO,20/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
MAGDALENA,NUEVA GRANADA,47460,ARMA BLANCA / CORTOPUNZANTE,20/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COVEÑAS,70221,ARMA BLANCA / CORTOPUNZANTE,20/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ,73001,ARMA BLANCA / CORTOPUNZANTE,20/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHIPAQUE,25178,NO REPORTADO,20/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,MANAURE,44560,NO REPORTADO,20/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA,81001,SIN EMPLEO DE ARMAS,20/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,BARANOA,8078,SIN EMPLEO DE ARMAS,20/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAHATES,13433,ARMA DE FUEGO,21/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
MAGDALENA,PLATO,47555,ARMA DE FUEGO,21/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
QUINDIO,CALARCÁ,63130,ARMA DE FUEGO,21/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOLIVAR,SIMITÍ,13744,NO REPORTADO,21/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638,SIN EMPLEO DE ARMAS,21/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SOMONDOCO,15761,SIN EMPLEO DE ARMAS,21/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,ARBOLEDAS,54051,SIN EMPLEO DE ARMAS,21/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN PEDRO,70717,SIN EMPLEO DE ARMAS,21/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,LÍBANO,73411,SIN EMPLEO DE ARMAS,21/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,22/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CALDAS,VITERBO,17877,ARMA BLANCA / CORTOPUNZANTE,22/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ,73001,ARMA BLANCA / CORTOPUNZANTE,22/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,CANDELARIA,8141,SIN EMPLEO DE ARMAS,22/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,2
ATLANTICO,SUAN,8770,SIN EMPLEO DE ARMAS,22/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIQUINQUIRÁ,15176,SIN EMPLEO DE ARMAS,22/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132,SIN EMPLEO DE ARMAS,22/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITÁN,50568,SIN EMPLEO DE ARMAS,22/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,LÍBANO,73411,SIN EMPLEO DE ARMAS,22/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,23/04/2013,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,SANTA BARBARA,5679,ARMA DE FUEGO,23/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,23/04/2013,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACA,TUNJA,15001,SIN EMPLEO DE ARMAS,23/04/2013,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN JUAN BETULIA,70702,SIN EMPLEO DE ARMAS,23/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,BUGA,76111,SIN EMPLEO DE ARMAS,23/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCÉ,70742,ARMA DE FUEGO,24/04/2013,MASCULINO,ADULTOS,HURTO ABIGEATO,1
